dms_orig,dms_dest,dms_mode,sctg2,tons_2015,value_2015
53,2,3,27,0.5978,2.7034
53,2,5,27,0.2406,0.0001
53,4,1,27,22.479,23.7838
53,6,1,27,461.1517,429.7499
53,6,2,27,118.5689,87.0319
53,6,5,27,228.8025,135.4179
53,8,1,27,15.5287,18.3608
53,13,1,27,2.4484,1.0523
53,13,2,27,33.2904,75.0186
53,15,3,27,5.8243,5.7986
53,16,1,27,50.4079,29.5093
53,16,2,27,46.9187,25.0528
53,17,1,27,23.1271,19.3118
53,17,2,27,14.5324,14.5536
53,18,1,27,25.0006,18.5901
53,18,2,27,40.8257,38.8324
53,18,5,27,19.0953,16.392
53,19,1,27,5.7663,4.9247
53,19,5,27,1.1529,0.3738
53,21,2,27,2.1762,3.6555
53,22,1,27,2.3616,5.383
53,22,2,27,2.0881,0.1647
53,22,5,27,0.0001,1.1395
53,27,1,27,1.5488,0.4099
53,27,2,27,56.9758,34.2735
53,27,5,27,1.3767,1.5062
53,29,1,27,5.4648,4.2814
53,29,5,27,1.7938,1.3894
53,30,1,27,1.0105,9.2212
53,30,5,27,0.0001,0.0212
53,31,1,27,2.1873,1.5585
53,32,1,27,2.6547,1.7159
53,32,2,27,7.1901,4.9891
53,34,1,27,1.4731,8.3089
53,37,1,27,0.0486,0.0017
53,39,1,27,20.9828,16.302
53,39,5,27,12.7007,3.4256
53,40,1,27,3.4127,3.1985
53,40,2,27,20.3827,57.6808
53,41,1,27,370.9774,371.0332
53,41,2,27,17.5962,7.4657
53,41,5,27,9.8763,7.6612
53,42,1,27,1.6232,0.8218
53,42,2,27,5.579,5.7356
53,42,5,27,9.013,6.6992
53,48,1,27,2.6388,1.5847
53,48,5,27,1.1397,1.7204
53,49,1,27,67.6234,47.6696
53,49,2,27,4.457,2.6023
53,51,1,27,0.6565,0.885
53,51,2,27,8.8005,5.131
53,51,5,27,7.4486,6.674
53,53,1,27,977.0478,785.9508
53,53,2,27,30.1182,19.8734
53,53,3,27,70.0301,51.8624
53,53,5,27,26.6813,11.792
53,54,1,27,0.0452,1.074
53,55,1,27,4.116,3.4988
53,55,2,27,2.7807,12.8621
53,55,5,27,9.3279,5.9193
54,1,2,27,8.1449,4.7733
54,5,1,27,0.081,0.006
54,6,1,27,0.7381,0.9293
54,9,2,27,1.2019,0.4816
54,12,1,27,0.923,0.8842
54,13,1,27,0.3015,0.3837
54,13,5,27,0.0009,0.6023
54,17,1,27,2.627,4.2384
54,20,1,27,0.8761,1.6657
54,21,1,27,1.5476,1.8437
54,21,2,27,21.1963,12.0909
54,21,5,27,0.0004,0.2325
54,22,1,27,1.8725,1.6397
54,23,2,27,5.1425,3.7119
54,23,5,27,2.1947,0.3643
54,24,1,27,0.4082,0.6724
54,26,1,27,0.5279,0.3409
54,29,1,27,0.0078,0.0029
54,33,1,27,1.8622,1.7798
54,36,1,27,6.0712,5.895
54,37,1,27,4.1448,3.0636
54,39,1,27,11.471,6.9601
54,39,5,27,0.0177,0.0001
54,42,1,27,2.4563,2.1321
54,42,2,27,31.554,18.7407
54,42,5,27,0.0001,0.0187
54,45,1,27,5.7067,3.6097
54,45,2,27,1.8168,1.1883
54,47,1,27,1.9218,1.0666
54,47,2,27,9.7829,5.4068
54,48,1,27,0.8626,0.8668
54,51,1,27,0.5669,0.4182
54,51,2,27,23.7072,18.4824
54,54,1,27,12.9632,30.1778
55,1,1,27,50.2043,32.1441
55,1,5,27,0.1821,3.0253
55,4,1,27,22.7444,28.7976
55,4,5,27,0.1703,0.8972
55,5,1,27,22.8211,42.5393
55,5,5,27,0.0061,0.2032
55,6,1,27,191.4598,358.5948
55,6,2,27,13.0955,6.2884
55,6,4,27,0.4631,1.9247
55,6,5,27,105.8331,120.6669
55,8,1,27,9.0854,20.0913
55,8,2,27,1.5911,0.0737
55,8,5,27,0.201,0.8437
55,9,1,27,3.3528,12.3163
55,9,5,27,0.1702,0.9724
55,10,1,27,0.0028,0.0241
55,12,1,27,68.3224,138.5642
55,12,5,27,0.6099,2.7264
55,13,1,27,82.2081,98.0824
55,13,2,27,6.0033,3.2666
55,13,5,27,5.2611,5.4239
55,16,1,27,1.0113,1.3885
55,16,5,27,4.0514,3.7468
55,17,1,27,477.8163,733.7649
55,17,2,27,14.5325,13.2297
55,17,5,27,10.103,15.319
55,18,1,27,184.9447,278.002
55,18,2,27,20.1212,18.9285
55,18,5,27,0.2366,0.8594
55,19,1,27,26.7579,71.8016
55,19,5,27,0.2826,1.976
55,20,1,27,50.0647,98.7113
55,21,1,27,35.3828,59.9072
55,21,2,27,22.0466,15.7081
55,21,5,27,0.1469,0.693
55,22,1,27,13.7722,17.6615
55,22,5,27,0.0001,0.0353
55,23,1,27,3.0036,3.1179
55,23,5,27,0.2113,0.9057
55,24,1,27,3.7639,8.7997
55,24,2,27,2.9986,3.6299
55,24,5,27,0.1714,1.5278
55,25,1,27,42.4871,93.5775
55,25,2,27,15.0444,20.719
55,25,5,27,6.0274,4.567
55,26,1,27,134.3437,104.5498
55,26,4,27,0.0333,1.9214
55,26,5,27,0.8224,3.8279
55,27,1,27,96.5878,187.0439
55,27,2,27,4.7127,4.1444
55,27,5,27,0.2517,1.9457
55,28,1,27,26.8231,35.7948
55,28,5,27,0.0032,0.3336
55,29,1,27,75.6557,99.5243
55,29,5,27,0.3324,5.1206
55,30,1,27,0.2699,2.4323
55,30,5,27,0.0644,0.5144
55,31,1,27,8.2535,15.5072
55,31,2,27,1.5395,0.4755
55,31,5,27,0.066,0.3369
55,32,1,27,19.8234,31.8185
55,32,2,27,7.5491,18.3495
55,32,5,27,0.0176,0.1315
55,33,1,27,0.8141,2.4116
55,34,1,27,33.7632,51.6545
55,34,2,27,9.8359,7.4928
55,34,5,27,0.2154,0.2932
55,35,1,27,0.1204,0.2493
55,35,4,27,0.1137,7.1542
55,35,5,27,0.124,0.2248
55,36,1,27,37.4955,59.058
55,36,2,27,6.3113,4.8593
55,36,5,27,36.2308,46.3482
55,37,1,27,95.9012,189.9194
55,37,2,27,5.0229,2.2745
55,37,5,27,4.8904,7.1393
55,38,1,27,1.8523,1.83
55,39,1,27,172.8634,265.8656
55,39,5,27,0.5014,2.7923
55,40,1,27,17.0682,21.4803
55,40,4,27,0.007,0.0505
55,40,5,27,4.9843,4.6989
55,41,1,27,9.1654,22.587
55,41,5,27,5.1484,12.2309
55,42,1,27,195.454,348.2846
55,42,2,27,11.4636,8.6797
55,42,5,27,7.4966,10.1575
55,44,1,27,4.1534,9.9998
55,45,1,27,9.0988,22.7913
55,45,2,27,5.0626,4.0523
55,45,5,27,0.1354,0.2606
55,46,1,27,1.6042,8.1834
55,46,5,27,0.2241,0.2308
55,47,1,27,37.1975,59.7101
55,47,4,27,0.0595,0.0015
55,47,5,27,0.1899,3.344
55,48,1,27,103.5869,185.6369
55,48,5,27,0.6181,33.5668
55,49,1,27,21.2085,43.1931
55,49,5,27,0.1542,0.2308
55,50,1,27,2.0661,15.8842
55,50,5,27,0.2085,6.8071
55,51,1,27,15.5252,21.9679
55,51,2,27,3.7299,3.4941
55,51,5,27,0.1638,2.3827
55,53,1,27,49.5347,61.3783
55,53,2,27,11.4052,5.642
55,53,5,27,5.8349,5.8108
55,54,1,27,0.8309,1.8568
55,54,2,27,23.3844,19.5658
55,54,5,27,0.0002,0.1877
55,55,1,27,1928.8749,2786.3932
55,55,2,27,209.5914,174.4813
55,55,5,27,37.2207,44.4252
55,56,1,27,3.8557,5.9762
55,56,5,27,0.0136,0.25
56,56,1,27,2.6216,7.0188
1,1,1,28,529.5141,561.5126
1,1,2,28,9.1803,7.1158
1,1,5,28,0.5643,2.6271
1,5,1,28,11.3232,13.0309
1,6,1,28,42.9121,55.4199
1,8,1,28,0.2402,0.9931
1,9,5,28,0.1104,0.0374
1,12,1,28,132.6812,269.1787
1,12,5,28,0.3707,1.6183
1,13,1,28,274.9943,427.4188
1,13,5,28,0.2162,1.6743
1,17,1,28,52.713,122.1701
1,17,5,28,0.1186,0.6932
1,18,1,28,2.9466,3.8745
1,19,1,28,13.304,40.452
1,20,1,28,4.2927,15.3096
1,21,1,28,10.6738,27.9612
1,22,1,28,181.4985,52.3844
1,23,1,28,14.7183,34.223
1,24,1,28,2.9905,6.7434
1,25,1,28,5.5253,13.3265
1,26,1,28,4.0173,9.7498
1,26,5,28,0.0001,0.2911
1,27,1,28,2.9061,6.9924
1,28,1,28,94.9309,122.8403
1,28,5,28,0.2115,0.2565
1,29,1,28,8.1829,8.2591
1,29,5,28,0.0981,0.2267
1,30,5,28,0.1681,0.2413
1,31,1,28,2.1599,1.5242
1,34,5,28,0.234,0.2674
1,35,1,28,18.0265,55.4363
1,36,1,28,52.581,147.4722
1,37,1,28,10.4549,15.6505
1,37,5,28,0.1416,0.2474
1,39,1,28,38.298,86.0857
1,40,1,28,11.1375,71.0421
1,41,1,28,6.0593,9.7913
1,42,1,28,75.4178,97.1091
1,45,1,28,55.5213,84.1483
1,47,1,28,11.8791,21.1361
1,47,5,28,0.1559,0.2728
1,48,1,28,29.3423,56.7414
1,48,5,28,0.1657,0.3199
1,49,1,28,0.0045,0.5604
1,51,1,28,11.5788,28.0282
1,53,1,28,14.6852,29.2687
1,55,1,28,13.819,30.2125
1,55,5,28,0.0001,0.0105
2,2,1,28,12.9588,32.8732
2,2,5,28,0.2249,1.9193
2,9,1,28,0.1701,0.0046
2,9,4,28,0.0001,0.2031
4,1,1,28,1.0237,4.6853
4,2,5,28,0.2162,0.6227
4,4,1,28,431.1703,683.1419
4,4,5,28,3.3892,13.5937
4,6,1,28,144.1165,240.5232
4,6,5,28,0.6418,0.9657
4,8,1,28,7.1274,16.7788
4,8,5,28,0.3252,0.5995
4,9,5,28,0.0092,0.267
4,10,1,28,0.0405,0.2084
4,11,5,28,0.0248,0.2181
4,12,1,28,0.3085,0.3444
4,12,5,28,0.2672,0.5142
4,13,1,28,3.3412,10.3918
4,13,5,28,0.1518,0.2706
4,16,1,28,1.033,2.223
4,17,1,28,0.9533,1.955
4,17,5,28,0.434,0.5854
4,18,1,28,0.3767,0.0356
4,18,5,28,0.0001,0.2259
4,19,1,28,0.2669,0.248
4,21,1,28,0.1707,0.8508
4,21,5,28,0.0692,0.2295
4,23,1,28,0.0001,0.913
4,24,1,28,0.2902,0.3165
4,24,5,28,0.1908,0.2455
4,25,1,28,0.3199,0.797
4,25,5,28,0.0909,0.2701
4,26,5,28,0.1318,0.2417
4,27,1,28,0.6558,0.0011
4,27,5,28,0.0943,1.3452
4,28,1,28,0.0391,0.2454
4,28,5,28,0.1198,0.1864
4,29,5,28,0.3675,0.5308
4,31,1,28,0.1826,0.9464
4,32,1,28,5.9941,9.9927
4,32,5,28,0.2333,0.4021
4,33,5,28,0.1624,0.1893
4,34,5,28,0.3872,0.5995
4,35,1,28,10.3857,17.8982
4,35,5,28,0.085,0.2438
4,36,1,28,0.0343,0.0375
4,36,5,28,0.2719,0.3665
4,37,5,28,0.1922,0.3649
4,39,1,28,0.2839,0.0737
4,39,5,28,0.1272,0.3131
4,40,1,28,0.3846,1.0332
4,40,5,28,0.0643,0.1984
4,41,1,28,9.8724,19.6924
4,41,5,28,0.2337,0.3856
4,42,1,28,0.1699,0.0241
4,42,5,28,0.4857,0.7611
4,47,5,28,0.4591,0.6791
4,48,1,28,16.2789,39.8807
4,48,5,28,0.3968,0.744
4,49,1,28,3.509,6.6676
4,49,5,28,0.0659,0.203
4,50,1,28,0.106,0.2203
4,51,5,28,0.0327,0.1581
4,53,1,28,6.4156,11.7812
4,53,5,28,0.1193,0.2743
4,54,5,28,0.0001,0.0338
4,55,5,28,0.1556,0.2637
4,56,5,28,0.0784,0.1905
5,1,1,28,24.9986,48.186
5,4,1,28,2.0718,3.8752
5,5,1,28,754.9573,1229.2954
5,5,2,28,0.0006,0.005
5,5,5,28,0.352,0.9757
5,6,1,28,30.853,45.0999
5,6,5,28,0.549,0.4625
5,8,1,28,8.5977,18.2922
5,8,5,28,0.0008,2.4593
5,9,1,28,0.3935,1.3728
5,12,1,28,24.9873,14.7808
5,12,2,28,9.3477,21.3813
5,12,5,28,0.1,0.3422
5,13,1,28,87.7432,162.8723
5,13,2,28,4.3409,12.0258
5,16,1,28,0.0018,0.0103
5,16,2,28,2.719,6.803
5,17,1,28,110.1438,144.5768
5,17,5,28,0.1768,0.0083
5,18,1,28,9.9607,26.961
5,18,5,28,0.2107,0.3801
5,19,1,28,8.384,16.8681
5,20,1,28,16.9866,39.2094
5,20,2,28,3.5885,5.5702
5,20,5,28,2.1144,9.4709
5,21,1,28,13.4648,21.5917
5,21,2,28,0.3573,1.8324
5,22,1,28,26.595,68.2657
5,22,2,28,7.9472,20.9225
5,22,5,28,0.0102,0.0496
5,23,1,28,5.7461,9.3833
5,24,1,28,26.7309,42.796
5,25,1,28,0.3535,1.1634
5,25,5,28,4.2442,8.0775
5,26,1,28,3.8733,7.5977
5,26,2,28,7.1057,21.5447
5,26,5,28,0.5111,0.4681
5,27,1,28,6.0071,20.8685
5,27,2,28,5.7892,10.6291
5,28,1,28,29.0871,47.8247
5,28,5,28,0.0343,0.0144
5,29,1,28,66.8718,114.2942
5,29,2,28,4.3604,10.9092
5,31,1,28,16.0589,48.2439
5,31,2,28,0.2685,0.1124
5,31,5,28,0.0001,0.0047
5,32,1,28,9.7622,12.0907
5,33,1,28,1.276,4.7194
5,34,1,28,13.0144,23.2113
5,35,1,28,7.151,9.0011
5,35,5,28,0.0001,0.0541
5,36,1,28,8.6703,10.8878
5,36,2,28,1.3727,4.5971
5,36,5,28,0.0002,0.0198
5,37,1,28,8.8261,21.9845
5,38,1,28,9.858,19.7877
5,38,2,28,2.0256,18.0795
5,39,1,28,25.9891,47.8707
5,40,1,28,39.6925,86.397
5,40,5,28,0.4305,1.9812
5,41,1,28,27.8457,62.5443
5,42,1,28,33.7229,84.0434
5,44,5,28,0.0006,0.0121
5,45,1,28,28.1276,29.2754
5,47,1,28,27.4982,46.1987
5,47,5,28,0.2249,0.3325
5,48,1,28,103.6951,211.1226
5,48,2,28,0.6105,0.4307
5,48,5,28,0.3801,1.1053
5,49,1,28,17.8751,15.2701
5,49,2,28,0.5426,1.9771
5,51,1,28,18.8869,25.1444
5,51,5,28,1.4768,2.3943
5,53,1,28,3.938,7.1129
5,53,2,28,1.0567,3.9924
5,55,1,28,25.8667,58.0586
5,56,2,28,5.4191,15.4988
6,1,1,28,2.5119,6.8951
6,1,5,28,0.0001,8.5783
6,4,1,28,227.9467,409.2892
6,4,5,28,0.5937,9.5519
6,5,5,28,0.0606,8.7408
6,6,1,28,5165.1443,9949.5055
6,6,4,28,0.1206,0.2537
6,6,5,28,9.6862,253.9281
6,8,1,28,51.6488,129.0286
6,8,5,28,0.2745,3.0721
6,9,1,28,0.3125,0.3162
6,9,5,28,2.2572,7.1244
6,11,5,28,0.0001,23.8585
6,12,1,28,5.7801,9.0581
6,12,4,28,0.0001,0.0332
6,12,5,28,1.1896,6.0289
6,13,1,28,5.5405,7.5168
6,13,5,28,6.8107,33.7742
6,15,3,28,0.4635,2.15
6,15,5,28,16.539,39.721
6,16,1,28,8.7079,15.2546
6,16,5,28,0.0002,7.3974
6,17,1,28,7.3723,30.0286
6,17,5,28,3.268,28.8586
6,18,1,28,3.8229,13.8934
6,18,5,28,0.4702,11.0079
6,19,1,28,0.9959,27.3543
6,19,5,28,0.0002,2.31
6,20,1,28,2.5728,6.073
6,20,5,28,1.8953,39.0623
6,21,1,28,3.5179,20.592
6,21,5,28,0.4987,7.7477
6,22,1,28,1.8276,2.8951
6,22,4,28,0.0001,0.9141
6,22,5,28,0.9607,27.9816
6,24,1,28,0.2367,0.4464
6,24,5,28,0.5341,36.4718
6,25,1,28,0.8862,7.7143
6,25,5,28,0.2504,5.8076
6,26,1,28,0.3388,0.3475
6,26,5,28,0.0001,0.6098
6,27,1,28,1.159,1.8865
6,27,5,28,3.8116,62.1999
6,28,1,28,1.0992,14.8771
6,28,5,28,0.1237,0.9081
6,29,1,28,1.1345,2.6671
6,29,5,28,0.0001,10.1419
6,30,1,28,0.2407,1.0433
6,31,5,28,0.2021,2.9542
6,32,1,28,91.7275,198.2753
6,32,5,28,0.1469,0.5045
6,34,1,28,3.1036,7.3065
6,34,5,28,1.3247,32.4942
6,35,1,28,0.3303,0.0618
6,35,5,28,0.0001,0.3319
6,36,1,28,0.7863,9.9054
6,36,5,28,1.3439,54.2616
6,37,1,28,101.3581,255.006
6,37,5,28,0.5141,7.039
6,38,5,28,0.2901,11.5492
6,39,1,28,1.8608,3.4481
6,39,5,28,0.4914,4.3367
6,40,1,28,4.1254,12.8563
6,40,5,28,0.0001,0.4289
6,41,1,28,49.0725,193.1154
6,41,2,28,1.8656,8.0097
6,41,4,28,0.0001,0.0108
6,41,5,28,0.8536,7.1434
6,42,1,28,0.7201,2.4852
6,42,5,28,1.604,20.2951
6,44,1,28,2.2873,6.802
6,45,1,28,0.9653,5.4101
6,45,5,28,1.511,15.4112
6,46,1,28,0.1993,0.7961
6,46,5,28,0.1111,0.2658
6,47,1,28,9.0774,3.0834
6,47,5,28,0.325,0.5373
6,48,1,28,34.7681,111.3828
6,48,5,28,3.6798,32.5878
6,49,1,28,24.6076,55.711
6,49,5,28,1.837,27.5861
6,50,1,28,0.0053,0.0041
6,51,1,28,0.3222,4.7204
6,51,5,28,0.3513,12.9209
6,53,1,28,38.6006,113.6206
6,53,5,28,10.7161,63.6995
6,54,1,28,0.0194,2.2342
6,55,1,28,0.4658,1.1713
6,55,5,28,0.0001,0.0356
6,56,1,28,2.9806,4.4705
8,1,5,28,0.1919,9.591
8,2,5,28,0.0479,0.6102
8,4,1,28,1.5216,2.1575
8,4,5,28,0.093,2.2599
8,6,1,28,4.2488,5.72
8,6,4,28,0.0001,0.0549
8,6,5,28,1.5595,36.8226
8,8,1,28,416.6849,583.0689
8,8,5,28,0.6526,15.6632
8,9,5,28,0.2063,0.2772
8,12,5,28,1.3505,24.2675
8,13,1,28,0.152,0.1017
8,13,5,28,0.438,8.2252
8,16,1,28,6.1187,6.6088
8,16,4,28,0.0011,0.0592
8,16,5,28,0.3427,3.3524
8,17,1,28,4.6242,1.0285
8,17,5,28,1.2799,23.8823
8,18,1,28,0.179,0.4799
8,18,5,28,0.2508,8.2505
8,19,1,28,0.2589,0.2746
8,19,5,28,0.2012,7.9754
8,20,1,28,3.3787,5.7581
8,20,5,28,4.2674,53.7192
8,21,1,28,0.3981,2.7631
8,21,5,28,0.6848,8.4907
8,22,1,28,0.1654,0.0263
8,22,5,28,0.2239,0.3181
8,24,5,28,0.2694,1.9563
8,25,1,28,0.2236,3.7308
8,25,5,28,0.339,6.4375
8,26,1,28,0.259,3.5354
8,26,5,28,0.0003,4.2026
8,27,1,28,0.2474,0.392
8,27,5,28,0.4366,7.9883
8,28,1,28,4.2991,9.5879
8,28,5,28,0.0629,0.2999
8,29,1,28,7.3911,10.4447
8,29,5,28,0.3212,5.5914
8,30,1,28,1.3218,1.9574
8,30,5,28,0.2651,3.0652
8,31,1,28,5.5634,7.4342
8,31,5,28,0.4427,3.6036
8,32,1,28,0.1786,0.2645
8,32,5,28,0.1832,5.1736
8,33,5,28,0.2305,5.5665
8,34,1,28,0.9973,8.4219
8,34,5,28,0.1653,4.6343
8,35,1,28,14.3705,19.4696
8,35,5,28,0.0728,0.3273
8,36,1,28,0.2414,0.2327
8,36,5,28,0.508,15.935
8,37,1,28,0.1467,0.0515
8,37,5,28,0.3406,12.8002
8,38,5,28,0.2639,24.415
8,39,1,28,0.8057,12.6432
8,39,5,28,0.6726,21.9242
8,40,1,28,7.8081,0.082
8,40,5,28,0.0002,0.8964
8,41,1,28,0.2882,0.3814
8,41,5,28,0.4128,3.359
8,42,1,28,0.2578,2.7652
8,42,5,28,1.3002,24.4694
8,44,5,28,0.206,0.287
8,46,1,28,1.248,1.0952
8,46,5,28,0.1005,3.7041
8,47,1,28,0.9602,3.5684
8,47,5,28,0.5005,5.8005
8,48,1,28,3.2804,12.042
8,48,5,28,0.8881,8.0489
8,49,1,28,54.3928,61.0559
8,49,5,28,0.1349,5.2926
8,51,1,28,0.2689,1.0289
8,51,5,28,0.8152,20.9481
8,53,1,28,0.8322,0.9611
8,53,5,28,0.5369,5.1604
8,54,5,28,0.2598,7.0675
8,55,1,28,0.5701,3.5583
8,55,5,28,0.9661,24.9391
8,56,1,28,64.6725,72.6646
8,56,5,28,0.1271,14.8891
9,1,1,28,0.3544,0.4375
9,1,5,28,0.0001,0.6966
9,4,1,28,0.1437,0.7454
9,4,5,28,0.1781,1.0879
9,6,1,28,7.2297,9.8818
9,6,4,28,0.0001,0.0938
9,6,5,28,0.5152,1.3548
9,8,1,28,0.2839,0.8791
9,9,1,28,204.4884,481.1107
9,9,5,28,1.5419,22.7174
9,10,1,28,0.3351,0.3673
9,12,1,28,6.7561,10.4234
9,12,5,28,1.0186,13.8165
9,13,1,28,8.155,16.1973
9,13,5,28,0.7003,2.7917
9,17,1,28,9.3458,29.2396
9,17,5,28,14.7622,54.3349
9,18,1,28,0.2455,1.3435
9,18,5,28,0.3182,1.3729
9,19,5,28,0.2031,0.2868
9,20,1,28,2.3251,11.012
9,20,5,28,1.793,7.7864
9,21,1,28,3.1595,18.6479
9,21,5,28,0.0001,0.0754
9,22,1,28,1.6201,16.2872
9,22,5,28,0.301,1.3305
9,23,1,28,5.0246,17.3103
9,23,5,28,2.1861,13.0728
9,24,1,28,1.2549,2.5916
9,24,5,28,0.0002,0.0373
9,25,1,28,53.3459,110.302
9,25,5,28,8.0914,22.7296
9,26,1,28,0.1857,1.3713
9,26,5,28,0.2417,2.453
9,27,1,28,0.2828,1.0045
9,27,5,28,0.0024,0.0307
9,28,1,28,0.5252,1.0773
9,28,5,28,0.0001,0.7404
9,29,1,28,0.2063,0.6535
9,29,5,28,0.2744,1.2769
9,32,1,28,0.0812,0.5551
9,32,5,28,0.0001,0.9056
9,33,1,28,10.8348,28.31
9,33,5,28,0.9575,3.9088
9,34,1,28,47.5078,89.4083
9,34,5,28,0.4263,2.4723
9,35,5,28,0.0001,0.0271
9,36,1,28,34.9412,49.9988
9,36,5,28,4.3796,60.7381
9,37,1,28,2.1382,16.6411
9,37,5,28,0.1105,0.2972
9,39,1,28,6.5155,26.3491
9,39,5,28,0.0812,3.4531
9,40,1,28,0.4698,0.308
9,40,5,28,0.733,4.3484
9,42,1,28,33.8014,120.8261
9,42,5,28,0.2737,0.8942
9,44,1,28,6.2163,13.888
9,44,5,28,0.2056,1.1926
9,45,1,28,8.8479,30.6927
9,45,5,28,0.0878,0.2212
9,47,1,28,2.5612,5.5731
9,47,5,28,0.4003,0.6178
9,48,1,28,0.6606,1.9854
9,48,4,28,0.0703,0.114
9,48,5,28,0.4492,4.0952
9,49,1,28,0.0001,0.0767
9,49,5,28,0.0001,0.8413
9,50,1,28,4.5134,11.08
9,50,5,28,0.0712,1.2943
9,51,1,28,2.0846,9.3398
9,51,5,28,1.2572,3.9988
9,53,1,28,0.1764,0.735
9,53,5,28,0.0001,0.098
9,55,1,28,3.8571,15.446
10,4,5,28,0.1102,0.2409
10,6,1,28,0.6747,3.812
10,9,1,28,1.5628,3.4107
10,10,1,28,8.4688,29.3308
10,10,5,28,0.0002,0.0041
10,13,1,28,0.7561,3.9369
10,17,1,28,0.5972,1.6106
10,18,1,28,0.2319,0.8307
10,24,1,28,0.363,0.8808
10,25,1,28,0.7098,2.2569
10,26,1,28,0.0004,0.6533
10,27,1,28,0.6623,2.6781
10,34,1,28,0.3489,0.8627
10,36,1,28,0.8827,0.8007
10,37,1,28,0.8988,2.554
10,42,1,28,1.5272,8.1557
10,47,1,28,0.7036,4.109
10,51,1,28,0.2568,0.9121
11,10,1,28,0.8074,0.2035
11,11,1,28,2.9292,2.425
11,24,1,28,1.6638,0.4194
11,51,1,28,3.0078,0.974
11,51,5,28,0.0001,0.1038
12,1,1,28,11.7517,21.8746
12,1,5,28,0.3447,5.5723
12,5,1,28,5.9349,15.6677
12,5,5,28,0.1086,4.0791
12,6,1,28,16.7197,42.6149
12,6,5,28,2.4368,13.5154
12,8,1,28,2.1288,5.6481
12,8,5,28,0.0011,0.4711
12,9,1,28,4.3756,18.1109
12,9,5,28,0.0342,2.6819
12,10,1,28,0.767,2.6663
12,12,1,28,1221.0042,2255.8405
12,12,5,28,5.1073,147.5364
12,13,1,28,102.1199,266.7932
12,13,5,28,0.7951,9.8763
12,15,4,28,0.0001,0.2003
12,15,5,28,0.2668,2.9617
12,16,1,28,0.0384,0.0003
12,17,1,28,10.0487,21.4082
12,17,5,28,1.312,6.3995
12,18,1,28,7.6463,31.3894
12,18,5,28,0.0163,2.7181
12,19,1,28,0.477,1.6111
12,19,5,28,0.3267,3.008
12,20,1,28,4.8047,13.8615
12,20,5,28,0.1651,0.3876
12,21,1,28,24.6111,64.2923
12,21,5,28,0.2109,4.6361
12,22,1,28,4.838,12.9432
12,22,5,28,0.0646,0.2316
12,24,1,28,6.3349,12.1827
12,24,5,28,0.3338,1.3389
12,25,1,28,9.3954,21.6657
12,25,5,28,0.0937,1.4995
12,26,1,28,3.0681,10.5389
12,26,5,28,2.3387,9.3163
12,27,1,28,1.9314,6.7952
12,27,5,28,0.002,3.8781
12,28,1,28,7.5434,26.7454
12,28,5,28,0.13,0.2398
12,29,1,28,3.8882,17.4891
12,29,5,28,0.0001,0.0326
12,30,1,28,0.1985,0.0019
12,30,5,28,0.0001,0.7902
12,31,5,28,0.0001,0.0075
12,32,1,28,0.0001,0.1335
12,34,1,28,39.285,76.1776
12,34,5,28,6.5718,23.9212
12,35,5,28,0.1046,1.0587
12,36,1,28,25.1104,71.7419
12,36,5,28,6.5918,46.9048
12,37,1,28,8.8558,21.3856
12,37,5,28,0.6593,6.8556
12,39,1,28,7.7699,23.3892
12,39,5,28,0.2065,1.9537
12,40,1,28,3.745,10.2864
12,40,5,28,0.0002,1.5397
12,41,1,28,0.325,1.1813
12,42,1,28,23.8377,70.6959
12,42,5,28,12.6539,40.7368
12,45,1,28,17.1188,39.5997
12,45,5,28,0.1626,7.1948
12,47,1,28,5.428,18.1511
12,47,5,28,0.2474,2.8255
12,48,1,28,30.2433,82.8317
12,48,5,28,0.8437,16.1437
12,49,1,28,1.9324,5.2879
12,50,1,28,2.4664,8.707
12,51,1,28,53.5228,139.1236
12,51,5,28,0.2844,5.1143
12,53,1,28,1.0541,13.9203
12,53,5,28,0.0127,0.5064
12,55,1,28,0.3102,1.168
12,55,5,28,0.1169,0.9156
13,1,1,28,802.0417,567.3831
13,1,2,28,6.8431,0.5005
13,1,5,28,0.6507,1.4357
13,4,1,28,0.3099,0.505
13,4,5,28,0.2303,0.6332
13,5,1,28,1.9805,3.9903
13,5,5,28,0.2434,0.3107
13,6,1,28,50.9882,17.5998
13,6,5,28,0.2714,1.3135
13,8,1,28,2.9258,8.0552
13,8,5,28,0.0001,0.0122
13,9,1,28,0.2407,1.234
13,9,5,28,0.1364,0.472
13,11,5,28,0.0001,0.0931
13,12,1,28,677.7649,1580.9762
13,12,5,28,2.9196,29.1689
13,13,1,28,1600.8671,2263.3675
13,13,2,28,22.0156,2.4954
13,13,5,28,2.4279,13.2276
13,16,1,28,12.5978,4.3954
13,16,5,28,27.0495,0.0001
13,17,1,28,46.4206,67.3715
13,17,5,28,0.2771,0.8595
13,18,1,28,35.6313,13.8429
13,18,5,28,0.3027,0.3192
13,19,1,28,0.5209,0.2898
13,20,1,28,1.1089,7.973
13,21,1,28,21.0055,36.8852
13,22,1,28,71.8128,141.5991
13,22,2,28,5.242,1.6556
13,22,5,28,0.5384,8.3064
13,23,1,28,2.1924,5.844
13,24,1,28,24.7099,30.5575
13,24,5,28,0.1735,0.986
13,25,1,28,15.2299,42.3404
